"1. Maximum unsigned number represented with 15 bits: The maximum unsigned number that can be represented with 15 bits is 32,767.","[Front: What's the maximum unsigned number you can represent with 15 bits? Back: 32,767]"
"1. Maximum signed number represented with 4 bits: The maximum signed number that can be represented with 4 bits is 7.

2. Maximum signed number represented with 16 bits: The maximum signed number that can be represented with 16 bits is 32,767.

3. Maximum signed number represented with 8 bits: The maximum signed number that can be represented with 8 bits is 127.

4. Maximum signed number represented with 9 bits: The maximum signed number that can be represented with 9 bits is 255.

5. Maximum unsigned number represented with 32 bits: The maximum unsigned number that can be represented with 32 bits is approximately 4.294 billion.

6. Maximum signed number represented with 32 bits: The maximum signed number that can be represented with 32 bits is approximately 2.147 billion.

7. How to get the logarithm of a number n given a base b: To get the logarithm of a number n given a base b, keep dividing n by b until you get to a number less than or equal to 1","[Front: What's the maximum signed number you can represent with 4 bits? Back: 7],
[Front: What's the maximum signed number you can represent with 16 bits? Back: 32,767],
[Front: What's the maximum signed number you can represent with 8 bits? Back: 127],
[Front: What's the maximum signed number you can represent with 9 bits? Back: 255],
[Front: What's the maximum unsigned number you can represent with 32 bits? Back: 4.294 Billion],
[Front: What's the maximum signed number you can represent with 32 bits? Back: 2.147 Billion],
[Front: How do you get the logarithm of a number n given a base b? Back: Keep dividing n by b until you get to a number <= 1.]"
"- How can you write log(base b)(ac)?
    - log(base b)a + log(base b)c
- How can you write log(base b)(a/c)?
    - log(base b)a - log(base b)c
- How else can you write log(base b)(a^c)?
    - c * log(base b)a
- How you can express log(base b)a as another base?
    - log(base d)a / log(base d)b
- Why is log(base2)(2^n) == n?
    - log(base2)(2^n) = n * log(base 2)2 = n * 1 = n
- What is the arithmetic series: 1 + 2 + 3 + 4 + ... (n - 1) + n?
    - (n(n+1)) / 2","[Front: How can you write log(base b)(ac)? Back: log(base b)a + log(base b)c],
[Front: How can you write log(base b)(a/c)? Back: log(base b)a - log(base b)c],
[Front: How else can you write log(base b)(a^c)? Back: c * log(base b)a],
[Front: How you can express log(base b)a as another base? Back: log(base d)a / log(base d)b],
[Front: Why is log(base2)(2^n) == n? Back: log(base2)(2^n) = n * log(base 2)2 = n * 1 = n],
[Front: What is the arithmetic series: 1 + 2 + 3 + 4 + ... (n - 1) + n? Back: (n(n+1)) / 2]"
"- What is the value of the geometric (exponential) series when x != 1: 1 + x + x^2 + x^3 + ... x^n?
    - (x^(n + 1) - 1) / (x - 1)
- What is the sum of this series when it's infinite and x < 1? 1 + x + x^2 + x^3 + ... x^n?
    - 1 / (1 - x)
- What is the sum of the harmonic series for the nth harmonic number: 1 + 1/2 + 1/3 + 1/4 .. + 1/n?
    - No closed form, only good approximations: ≈ 0.57721 the Euler-Mascheroni constant.
- What is the maximum unsigned integer you can represent with n bits?
    - 2^n - 1
- Given a fully balanced binary tree with x nodes, what is the height of the tree in nodes?
    - log(base2) x + 1
- Given a fully balanced k-ary tree with x nodes, what is the height of the tree in nodes?
    - log(basek) x + 1
- A binary tree with height h can contain at most how many nodes?
    - 2^(h+1) − 1 nodes
- For a k-ary tree with height h, the upper bound for the maximum number of leaves is:
    - k^h","[Front: What is the value of the geometric (exponential) series when x != 1: 1 + x + x^2 + x^3 + ... x^n ? Back: (x^(n + 1) - 1) / (x - 1)],
[Front: What is the sum of this series when it's infinite and x < 1? 1 + x + x^2 + x^3 + ... x^n ? Back: 1 / (1 - x)],
[Front: What is the sum of the harmonic series for the nth harmonic number: 1 + 1/2 + 1/3 + 1/4 .. + 1/n Back: No closed form, only good approximations:  ≈ 0.57721 the Euler-Mascheroni constant.],
[Front: What is the maximum unsigned integer you can represent with n bits? Back: 2^n - 1],
[Front: Given a fully balanced binary tree with x nodes, what is the height of the tree in nodes? Back: log(base2) x + 1],
[Front: Given a fully balanced k-ary tree with x nodes, what is the height of the tree in nodes? Back: log(basek) x + 1],
[Front: A binary tree with height h can contain at most how many nodes? Back: 2^(h+1) − 1 nodes],
[Front: For a k-ary tree with height h, the upper bound for the maximum number of leaves is: Back: k^h]"
"- What is the complexity of Dijkstra's shortest-path algorithm?
    - O(e log v), where e is the number of edges. It must scan each edge, and gets and updates values on the heap.
- What is a drawback of using an adjacency matrix for an undirected graph?
    - Half of the entries in the matrix are duplicates","[Front: What is the complexity of Dijkstra's shortest-path algorithm? Back: O(e log v), where e is the number of edges.  It must scan each edge, and gets and updates values on the heap.],
[Front: What is a drawback of using an adjacency matrix for an undirected graph? Back: Half of the entries in the matrix are duplicates.]"
"1. What is the memory needed to store an adjacency list?
   - Answer: Theta( |V| + |E| )
   - Explanation: Storing an adjacency list requires memory proportional to the number of vertices and edges in the graph. The adjacency list consists of an array of |V| elements, each containing a list of neighbors for the corresponding vertex. The total memory required is proportional to the sum of the number of vertices and edges.

2. What is the memory needed to store an adjacency matrix?
   - Answer: Theta(|V|^2)
   - Explanation: Storing an adjacency matrix requires memory proportional to the square of the number of vertices in the graph. The adjacency matrix is a 2D array of |V| x |V| elements, where each element represents the presence or absence of an edge between two vertices.

3. How would you implement a queue with a linked list?
   - Answer: Use a tail pointer. Push new items at the tail, pop items at the head. Both operations are constant-time.
   - Explanation: To implement a queue with a linked list, we can use a tail pointer to keep track of the last element in the queue. New items are pushed at the tail by creating a new node and updating the tail pointer. Items are popped from the head by removing the first node and updating the head pointer. Both push and pop operations can be done in constant time.

4. How would you implement a stack with a linked list?
   - Answer: Push and pop items at the head. Both operations are constant-time.
   - Explanation: To implement a stack with a linked list, we can push items at the head of the linked list and pop items from the head as well. Push operation involves creating a new node and updating the head pointer. Pop operation involves removing the first node and updating the head pointer. Both push and pop operations can be done in constant time.

5. What preference of nodes vs leaves does preorder traversal give on a tree?
   - Answer: Nodes first, leaves later.
   - Explanation: Preorder traversal visits the nodes of a tree before visiting its leaves. It starts at the root and then recursively visits the left subtree in preorder traversal, followed by the right subtree in preorder traversal.

6. What preference of nodes vs leaves does postorder traversal give on a tree?
   - Answer: Leaves first, internal nodes later.
   - Explanation: Postorder traversal visits the leaves of a tree before visiting its internal nodes. It starts at the leftmost leaf and then recursively visits the leaves in postorder traversal, followed by visiting the internal nodes.

7. What could you use in DFS to turn a recursive algorithm into an iterative one?
   - Answer: A stack.
   - Explanation: Depth-First Search (DFS) can be implemented using a stack to keep track of the nodes to visit. Instead of using recursion, an explicit stack can be used to simulate the recursive calls and the order of node visits.

8. What do you use to keep track of nodes to visit in BFS?
   - Answer: A queue.
   - Explanation: Breadth-First Search (BFS) uses a queue to keep track of the nodes to visit. The nodes are added to the queue in the order they are discovered, and they are processed in the order of their discovery.","[Front: What is the memory needed to store an adjacency list? Back: Theta( |V| + |E| )],
[Front: What is the memory needed to store an adjacency matrix? Back: Theta(|V|^2)],
[Front: How would you implement a queue with a linked list? Back: Use a tail pointer. Push new items at the tail, pop items at the head. Both operations are constant-time.],
[Front: How would you implement a stack with a linked list? Back: Push and pop items at the head. Both operations are constant-time.],
[Front: What preference of nodes vs leaves does preorder traversal give on a tree? Back: Nodes first, leaves later.],
[Front: What preference of nodes vs leaves does postorder traversal give on a tree? Back: Leaves first, internal nodes later.],
[Front: What could you use in DFS to turn a recursive algorithm into an interative one? Back: A stack.],
[Front: What do you use to keep track of nodes to visit in BFS? Back: A queue.]"
"1. Using a stack to keep track of unvisited nodes gives what kind of traversal?
   - Answer: DFS
   - Explanation: Using a stack to keep track of unvisited nodes during a graph traversal results in Depth-First Search (DFS). This is because the stack follows the principle of ""last-in, first-out"" and explores the neighbors of the most recently visited node in a recursive manner.

2. Using a queue to keep track of unvisited nodes gives what kind of traversal?
   - Answer: BFS
   - Explanation: Using a queue to keep track of unvisited nodes during a graph traversal results in Breadth-First Search (BFS). This is because the queue follows the principle of ""first-in, first-out"" and explores the neighbors of the least recently visited node in a level-by-level manner.

3. In a highly connected graph of n vertices, how many cycles can there be?
   - Answer: (n - 1)! - enumerating is possible (using backtracking), but there will be a lot.
   - Explanation: In a highly connected graph with n vertices, there can be a maximum of (n - 1)! cycles. Enumerating all cycles in such a graph can be done using techniques like backtracking, but the number of cycles can be extremely large. Therefore, it is important to consider the computational complexity when dealing with highly connected graphs.","[Front: Using a stack to keep track of unvisited nodes gives what kind of traversal? Back: DFS],
[Front: Using a queue to keep track of unvisited nodes gives what kind of traversal? Back: BFS],
[Front: In a highly connected graph of n vertices, how many cycles can there be? Back: (n - 1)! - enumerating is possible (using backtracking), but there will be a lot.]"
"1. What can you use to find if a graph is bipartite?
   - Answer: BFS. Using only 2 colors. When you encounter a new vertex, if it has no color, give it the opposite color of its parent vertex. If it is already colored the same, the graph is not bipartite.
   - Explanation: To determine if a graph is bipartite, we can use Breadth-First Search (BFS) with 2 colors. We assign one color (e.g., red) to the starting vertex and its neighbors with the opposite color (e.g., blue). During the BFS traversal, if we encounter a new vertex without a color, we assign it the opposite color of its parent vertex. If we encounter a vertex that is already colored with the same color as its parent, then the graph is not bipartite.

2. How can you find a cycle in a graph?
   - Answer: DFS. If you discover an edge that connects to an ancestor (previously discovered vertex), you have a cycle.
   - Explanation: To find a cycle in a graph, we can use Depth-First Search (DFS). While traversing the graph, if we encounter an edge that connects to a previously discovered vertex (ancestor), then a cycle exists in the graph.

3. What is an articulation vertex?
   - Answer: A vertex of a graph whose deletion disconnects the graph.
   - Explanation: An articulation vertex, also known as a cut vertex, is a vertex in a graph whose removal would result in the disconnection of the graph into multiple connected components. Removing an articulation vertex increases the number of connected components in the graph.

4. How can you find an articulation vertex?
   - Answer: DFS multiple times. Remove each edge one at a time, doing a DFS after each, to see if you end up with > 1 connected components. If you remove a node and then DFS and find you have fewer than m - 1 edges, you've deleted an articulation vertex. O(n(n+m)). A faster way, with a little more bookkeeping, can be done in O(n+m) time, if you do DFS and keep track of parents and make a note when you reach a back edge, which connects to an ancestor.
   - Explanation: To find an articulation vertex, we can perform multiple Depth-First Searches (DFS) on the graph. By removing each edge one at a time and performing a DFS after each removal, we can determine if the removal of a vertex creates more than one connected component. If removing a vertex results in fewer than m - 1 edges during the subsequent DFS, the removed vertex is an articulation vertex. This approach has a time complexity of O(n(n+m)). A faster way to find articulation vertices, with additional bookkeeping, can be done in O(n+m) time by keeping track of parents during DFS and identifying back edges that connect to an ancestor.

5. How could you identify errors in a DNA fragment assembly given many pairs of sequences, where item A must appear before B in the larger sequence?
   - Answer: Build a directed acyclic graph (DAG) representing all the left-right constraints. Any topological sort of the DAG is a consistent ordering. If there are cycles, there must be errors.
   - Explanation: To identify errors in DNA fragment assembly based on left-right constraints, we can construct a Directed Acyclic Graph (DAG) where each fragment sequence is represented as a vertex, and the constraints are represented as directed edges from A to B if A must appear before B. By performing a topological sort on the DAG, we can obtain a consistent ordering of the fragment sequences. If there are cycles in the DAG, it indicates that there are errors in the assembly, as the constraints cannot be satisfied without violating the ordering","[Front: What can use to find if a graph is bipartite? Back: BFS. Using only 2 colors. When you encounter a new vertex, if it has no color, give it the opposite color of its parent vertex. If it is already colored the same, the graph is not bipartite.],
[Front: How can you find a cycle in a graph? Back: DFS. If you discover an edge that connects to an ancestor (previously discovered vertex), you have a cycle.],
[Front: What is an articulation vertex? Back: A vertex of a graph whose deletion disconnects the graph.],
[Front: How can you find an articulation vertex? Back: DFS multiple times. Remove each edge one at a time, doing a DFS after each, so see if you end up with > 1 connected components. If you remove a node and then DFS and find you have fewer than m - 1 edges, you've deleted an articulation vertex. O(n(n+m))  A faster way, with a little more bookkeeping, can be done in O(n+m) time, if you do DFS and keep track of parents and make a note when you reach a back edge, which connects to an ancestor.],
[Front: How could you identify errors in a DNA fragment assembly given many pairs of sequences, where item A must appear before B in the larger sequence? Back: Build a DAG representing all the left-right constraints. Any topological sort of the DAG is a consistent ordering. If there are cycles, there must be errors.],
[Front: What path does BFS find in a graph? Back: The shortest path tree from start to all nodes (unweighted)],
[Front: What's the upper bound on the number of edges in a graph G(V, E)? Back: |V|^2]"
"1. In Python, initialize a list of lists called x with 100 elements.
To initialize a list of lists with 100 elements in Python, you can use the following code:
x = [[] for i in range(100)]

2. In Python, declare a named tuple called Edge, with attributes vertex and weight.
To declare a named tuple called Edge with attributes vertex and weight in Python, you can use the following code:
from collections import namedtuple
Edge = namedtuple('Edge', ['vertex', 'weight'])

3. What does the optimal substructure property tell us about shortest paths?
The optimal substructure property states that a subpath of a shortest path is also a shortest path.

4. C++: How would you initialize a vector of 25 integers to all zeroes?
To initialize a vector of 25 integers to all zeroes in C++, you can use the following code:
std::vector<int> mynums(25);

5. C++: How could you make a string called thing2 have the first 5 characters of thing1?
To make a string called thing2 have the first 5 characters of thing1 in C++, you can use the following code:
thing2.assign(thing1, 0, 5);

6. C++: We want to call the parent constructor in our MyClass constructor, with an argument int called foo. What does this look like in .h and .cc? The parent class is ParentClass.
In the .h file:
MyClass(const int foo);
  
In the .cc file:
MyClass::MyClass(const int foo) : ParentClass(foo) {
    // stuff
}

7. What is a Dunder method?
A Dunder (short for double underscores) method is a magic method in Python, such as __getitem__ and __len__. These methods are meant to provide specific functionality to objects and are invoked automatically by certain Python syntax or built-in functions.

8. What is the sum of numbers from 1 to 2^n?
The sum of numbers from 1 to 2^n can be calculated using the formula 2^(n+1) - 1. This is because the sum of a sequence of powers is roughly equal to the next value in the sequence.

9. How many ways can you rearrange a string of n unique characters?
There are n! (n factorial) ways to rearrange a string of n unique characters. This is known as permutations.

10. How many ways can you arrange k characters from n unique characters?
The number of ways to arrange k characters from n unique characters can be calculated using the formula n! / (n - k)! This is known as the permutation of n elements of size k.","[Front: In Python, initialize a list of lists called x with 100 elements. Back: x = [[] for i in range(100)]],
[Front: In Python, declare a named tuple called Edge, with attributes vertex and weight. Back: from collections import namedtuple  Edge = namedtuple('Edge', ['vertex', 'weight'])],
[Front: What is the optimal substructure property tell us about shortest paths? Back: That a subpath of a shortest path is also a shortest path.],
[Front: C++: How would you initialize a vector of 25 integers to all zeroes? Back: std::vector<int> mynums(25);],
[Front: C++: How could you make a string called thing2 have the first 5 characters of thing1? Back: thing2.assign(thing1, 0, 5);],
[Front: C++: We want to call parent constructor in our MyClass constructor, with an arg int called foo. What does this look like in .h and .cc? Parent is ParentClass. Back: .h: MyClass(const int foo);  .cc: MyClass::MyClass(const int foo) : ParentClass(foo) {     // stuff }],
[Front: What is a Dunder method? Back: A magic method in Python, such as __getitem__ and __len__.],
[Front: What is the sum of numbers from 1 to 2^n? Back: 2^(n+1) - 1 The sum of a sequence of powers is roughly equal to the next value in the sequence.],
[Front: How many ways can you rearrange a string of n unique characters? Back: n! Permutations.],
[Front: How many ways can you arrange k characters from n unique characters? Back: n! / (n - k)! Permutation of n elements of size k.]"
"1. How many subsets (ordering doesn't matter) of size k are there in n unique characters?
The number of subsets of size k in n unique characters can be calculated using the formula n! / k!(n - k)!. This is known as ""n choose k"" or binomial coefficient.

2. Python: Write a class function to tell if the graph is bipartite. Start with vertex 0. You can access the adjacency list for a vertex v with: self.adjacency_list[v]
Here is the implementation of the is_bipartite class function in Python:

def is_bipartite(self):
    """"""
    Returns true if the graph is bipartite
    :rtype: bool
    """"""
    colorings = {}
    to_visit = queue.Queue()
    to_visit.put(0)
    colorings[0] = 0
     
    while not to_visit.empty():
        v = to_visit.get()
         
        for u in self.adjacency_list[v]:
            if u not in colorings:
                colorings[u] = 1 - colorings[v]
                to_visit.put(u)
            elif colorings[u] == colorings[v]:
                return False
     
    return True

3. What should you avoid in your base case in recursion?
In recursion, it is important to avoid having too many base case scenarios. It is usually best to have only one base case so that the recursion can return as quickly as possible. It is also important to avoid ""arm's length"" recursion, where the base case is far removed from the recursive calls.

4. What is the bandwidth of a graph?
The bandwidth of a graph refers to the largest edge in the permutation that gives you the shortest edges. It is used to measure the width of a graph when represented using an adjacency matrix.

5. When talking about dynamic programming, what is feasibility?
In dynamic programming, feasibility refers to the rules or constraints that an algorithm must adhere to in reaching its solution. Feasibility is an important aspect of dynamic programming as it helps determine if a particular solution or subproblem is valid or not.

6. When talking about dynamic programming, what is optimality?
In dynamic programming, optimality refers to the property of an algorithm where the subsolutions of an optimal solution to a problem are themselves optimal solutions for their respective subproblems. This means that by solving smaller subproblems optimally, we can build up to an optimal solution for the larger problem.

7. What is dynamic programming?
Dynamic programming is a general-purpose algorithm design technique that is most often used to solve combinatorial optimization problems. It involves breaking down a big instance of a problem into smaller instances and solving each instance in a bottom-up manner, storing the results in a table as we go. Dynamic programming is based on the principle of delaying commitment to particular choices in order to preserve alternative solutions that may be needed later. It is efficient when there are duplicate subproblems that can be avoided and when the subproblems can be enumerated in a suitable manner.

8. What is the complexity for a naive recursive Fibonacci function?
The complexity for a naive recursive Fibonacci function is Θ(φ^n), where φ (phi) is the golden ratio (1 + sqrt(5)) / 2. It is an exponential time complexity, which means it grows rapidly with increasing values of n.","[Front: How many subsets (ordering doesn't matter) of size k are there in n unique characters? Back: n! / k!(n - k)! This is n choose k.],
[Front: Python: Write a class function to tell if the graph is bipartite. Start with vertex 0. You can access the adjacency list for a vertex v with: self.adjacency_list[v] Back: def is_bipartite(self):         """"""         Returns true if graph is bipartite         :rtype: bool         """"""         colorings = {}         to_visit = queue.Queue()         to_visit.put(0)         colorings[0] = 0          while not to_visit.empty():             v = to_visit.get()              for u in self.adjacency_list[v]:                 if u not in colorings:                     colorings[u] = 1 - colorings[v]                     to_visit.put(u)                 elif colorings[u] == colorings[v]:                     return False          return True],
[Front: What should you avoid in your base case in recursion? Back: Too many base case scenarios. Just have one base case so you can return as quickly as possible. Avoid ""arm's length"" recursion.],
[Front: What is the bandwidth of a graph? Back: The longest edge in the permutation that gives you the shortest edges.],
[Front: When talking dynamic programming, what is feasibility? Back: The rules the algorithm must adhere to in reaching its solution.],
[Front: When talking dynamic programming, what is optimality? Back: An algorithm has optimality if the subsolutions of an optimal solution of the problem are themsleves optimal solutions for their subproblems.],
[Front: What is dynamic programming? Back: Dynamic programming is a general-purpose algorithm design technique that is most often used to solve combinatorial optimization problems, where we are looking for the best possible input to some function chosen from an exponentially large search space.  There are two parts to dynamic programming. The first part is a programming technique: dynamic programming is essentially divide and conquer run in reverse: we solve a big instance of a problem by breaking it up recursively into smaller instances; but instead of carrying out the computation recursively from the top down, we start from the bottom with the smallest instances of the problem, solving each increasingly large instance in turn and storing the result in a table. The second part is a design principle: in building up our table, we are careful always to preserve alternative solutions we may need later, by delaying commitment to particular choices to the extent that we can.  The bottom-up aspect of dynamic programming is most useful when a straightforward recursion would produce many duplicate subproblems. It is most efficient when we can enumerate a class of subproblems that doesn't include too many extraneous cases that we don't need for our original problem.],
[Front: What is the complexity for a naive recursive Fibonacci function? Back: Θ(φ^n), where phi(φ) is the golden ratio (1 + sqrt(5)) / 2.  approx: 1.618]"
"1. Write a dynamic programming version of computing Fibonacci for n.
Here is a dynamic programming implementation of the Fibonacci sequence for n in Python:

def fib(n):
    fibValues = [0, 1]
    for i in range(2, n+1):
        fibValues.append(fibValues[i-1] + fibValues[i-2])
    return fibValues[n]

2. Write a dynamic programming implementation of the longest common subsequence of two strings.
Here is a dynamic programming implementation of the longest common subsequence of two strings in Python:

def longest_common_subsequence(sequence1, sequence2):
    cols = len(sequence1) + 1  # Add 1 to represent 0 valued column for DP
    rows = len(sequence2) + 1  # Add 1 to represent 0 valued row for DP
    
    T = [[0 for _ in range(cols)] for _ in range(rows)]
    
    max_length = 0
    
    for i in range(1, rows):
        for j in range(1, cols):
            if sequence2[i - 1] == sequence1[j - 1]:
                T[i][j] = 1 + T[i - 1][j - 1]
            else:
                T[i][j] = max(T[i - 1][j], T[i][j - 1])
            
            max_length = max(max_length, T[i][j])
    
    return max_length

3. What is the difference between __str__ and __repr__?
__str__ is a special method in Python that is meant to provide a string representation of an object to make it more human-readable. It is used by the str() built-in function and the print() statement.

__repr__, on the other hand, is a special method that is meant to provide a string representation of an object that is unambiguous and can be used to recreate the object. It is used by the repr() built-in function and is often implemented as the constructor for the object.

In summary, __str__ is meant to be human-readable, while __repr__ is meant to represent the object and be unambiguous.

4. C: Method to find a given item x in a linked list. Head is a List *, x's data type is item_type.
Here is a method in C to find a given item x in a linked list:

List *search_list(List *l, item_type x) {
   if (l == NULL) 
      return NULL;
      
   if (l->item == x) 
      return l;
   else 
      return search_list(l->next, x);
}

This method takes a pointer to the head of the linked list and the item to search for. It recursively searches each node in the linked list until it finds a node with the given item or reaches the end of the list. If the item is found, the method returns a pointer to the node. If the end of the list is reached without finding the item, the method returns NULL","[Front: Write a dynamic programming version of computing Fibonacci for n. Back: def fib(n):    fibValues = [0,1]    for i in range(2, n+1):       fibValues.append(fibValues[i-1] + fibValues[i-2])     return fibValues[n]],
[Front: Write a dynamic programming implementation of longest common subsequence of 2 strings. Back: def longest_common_subsequence(sequence1, sequence2):     cols = len(sequence1) + 1   # Add 1 to represent 0 valued column for DP     rows = len(sequence2) + 1   # Add 1 to represent 0 valued row for DP      T = [[0 for _ in range(cols)] for _ in range(rows)]      max_length = 0      for i in range(1, rows):         for j in range(1, cols):             if sequence2[i - 1] == sequence1[j - 1]:                 T[i][j] = 1 + T[i - 1][j - 1]             else:                 T[i][j] = max(T[i - 1][j], T[i][j - 1])              max_length = max(max_length, T[i][j])      return max_length],
[Front: What is the difference between __str__ and __repr__? Back: def __str__(self): - meant to be human readable def __repr__(self): - mean to represent the object and be unambiguous, usually as the constructor: for a Vector class, would be:     def __repr__(self):     return ""Vector({!r}, {!r})"".format(self.x, self.y)     OR     return ""Vector(%r, %r)"" % (self.x, self.y)   Containers use __repr__ of elements when __str__ is called on container.],
[Front: C: Method to find a given item x in a linked list. Head is a List *, x's data type is item_type Back: List *search_list(List *l, item_type x) {   if (l == NULL) return(NULL);    if (l->item == x)     return(l);   else     return search_list(l->next, x); }]"
"- Method to insert a given item x into a linked list. Head is a List *, x's data type is item_type
    - void insert_list(List **l, item_type x) {
       List *p;
       p = malloc(sizeof(List));
       p->item = x;
       p->next = *l;
       *l = p;
      }
- Method to return the nth item from the end of a linked list
    - int value_n_from_end(node_t *head, int n) {
       if (n < 1 || head == NULL) {
         printf(""Cannot get nth item from end."");
         exit(EXIT_FAILURE);
       }
       node_t *current = head;
       node_t *match = head;
       for (int i = 0; i < n && current; ++i) {
         current = current->next;
       }
       if (i != n) {
         printf(""List is too short to get nth item from end."");
         exit(EXIT_FAILURE);
       }
       while (current) {
         current = current->next;
         match = match->next;
       }
       return match->val;
      }
- How many subsets are there in n items?
    - 2^n","[Front: C: Method to insert a given item x into a linked list. Head is a List *, x's data type is item_type Back: void insert_list(List **l, item_type x) {   List *p;    p = malloc(sizeof(List));   p->item = x;   p->next = *l;   *l = p; }],
[Front: C: Method to return the nth item from the end of a linked list. Back: int value_n_from_end(node_t *head, int n) {   if (n < 1 || head == NULL) {     printf(""Cannot get nth item from end."");     exit(EXIT_FAILURE);   }    node_t *current = head;   node_t *match = head;    for (int i = 0; i < n && current; ++i) {     current = current->next;   }    if (i != n) {     printf(""List is too short to get nth item from end."");     exit(EXIT_FAILURE);   }    while (current) {     current = current->next;     match = match->next;   }    return match->val; }],
[Front: How many subsets are there in n items? Back: 2^n]"
"- Given an array of non-negative numbers and a total, is there a subset of numbers in this array which adds up to the given total?
    - Time complexity is O(input.size * total_sum)
    - Space complexity is O(input.size * total_sum)
    - Python code:
        def subset_sum(sequence, sum_value):
           cols = sum_value + 1
           rows = len(sequence) + 1
           T = [[False for _ in range(cols)] for _ in range(rows)]
           for row in range(rows):
              T[row][0] = True
           for index_i in range(1, rows):
              for index_j in range(1, cols):
                 if index_j >= sequence[index_i - 1]:
                    T[index_i][index_j] = T[index_i - 1][index_j] or T[index_i - 1][index_j - sequence[index_i - 1]]
                 else:
                    T[index_i][index_j] = T[index_i - 1][index_j]
           return T[rows - 1][cols - 1]

        if __name__ == '__main__':
           sequence = [2, 3, 7, 8]
           assert True == subset_sum(sequence, 11)
- What are contiguously-allocated structures, and give examples?
    - Contiguously-allocated structures are composed of single slabs of memory and include arrays, matrices, heaps, and hash tables.","[Front: Python: Given an array of non negative numbers and a total, is there subset of numbers in this array which adds up to given total. Back: """""" * Time complexity is O(input.size * total_sum) * Space complexity is O(input.size*total_sum) """"""  def subset_sum(sequence, sum_value):     cols = sum_value + 1         # Plus 1 for 0 valued col.     rows = len(sequence) + 1     # Plus 1 for 0 valued row.     T = [[False for _ in range(cols)] for _ in range(rows)]      for row in range(rows):         T[row][0] = True      for index_i in range(1, rows):         for index_j in range(1, cols):             if index_j >= sequence[index_i - 1]:                 T[index_i][index_j] = T[index_i - 1][index_j] or T[index_i - 1][index_j - sequence[index_i - 1]]             else:                 T[index_i][index_j] = T[index_i - 1][index_j]      return T[rows - 1][cols - 1]   if __name__ == '__main__':     sequence = [2, 3, 7, 8]     assert True == subset_sum(sequence, 11)],
[Front: What is a contiguously-allocated structures, and give examples. Back: Contiguously-allocated structures are composed of single slabs of memory, and include arrays, matrices, heaps, and hash tables.]"
